GID_2,exercise_year,exercise_label,exercise_order,phase_class
NGA.27.24_1,2021,Sep-Dec,20213,2.0
NGA.27.24_1,2022,Jan-May,20221,2.0
NGA.27.24_1,2022,Sep-Dec,20223,2.0
NGA.27.24_1,2023,Jan-May,20231,2.0
NGA.27.24_1,2023,Sep-Dec,20233,2.0
NGA.27.24_1,2024,Jan-May,20241,3.0
NGA.27.24_1,2024,Sep-Dec,20243,3.0
NGA.27.24_1,2025,Jan-May,20251,2.0
NGA.27.24_1,2025,Sep-Dec,20253,2.0
NGA.27.25_1,2019,Sep-Dec,20193,1.0
NGA.27.25_1,2020,Jan-May,20201,1.0
NGA.27.25_1,2020,Sep-Dec,20203,2.0
NGA.27.25_1,2021,Jan-May,20211,2.0
NGA.27.25_1,2021,Sep-Dec,20213,2.0
NGA.27.25_1,2022,Jan-May,20221,2.0
NGA.27.25_1,2022,Sep-Dec,20223,2.0
NGA.27.25_1,2023,Jan-May,20231,2.0
NGA.27.25_1,2023,Sep-Dec,20233,2.0
NGA.27.25_1,2024,Jan-May,20241,2.0
NGA.27.25_1,2024,Sep-Dec,20243,3.0
NGA.27.25_1,2025,Jan-May,20251,2.0
NGA.27.25_1,2025,Sep-Dec,20253,2.0
NGA.27.2_1,2019,Sep-Dec,20193,1.0
NGA.27.2_1,2020,Jan-May,20201,1.0
NGA.27.2_1,2020,Sep-Dec,20203,2.0
NGA.27.2_1,2021,Jan-May,20211,2.0
NGA.27.2_1,2021,Sep-Dec,20213,2.0
NGA.27.2_1,2022,Jan-May,20221,2.0
NGA.27.2_1,2022,Sep-Dec,20223,2.0
NGA.27.2_1,2023,Jan-May,20231,2.0
NGA.27.2_1,2023,Sep-Dec,20233,2.0
NGA.27.2_1,2024,Jan-May,20241,2.0
NGA.27.2_1,2024,Sep-Dec,20243,3.0
NGA.27.2_1,2025,Jan-May,20251,2.0
NGA.27.2_1,2025,Sep-Dec,20253,2.0
NGA.27.3_1,2019,Sep-Dec,20193,1.0
NGA.27.3_1,2020,Jan-May,20201,1.0
NGA.27.3_1,2020,Sep-Dec,20203,2.0
NGA.27.3_1,2021,Jan-May,20211,1.0
NGA.27.3_1,2021,Sep-Dec,20213,1.0
NGA.27.3_1,2022,Jan-May,20221,1.0
NGA.27.3_1,2022,Sep-Dec,20223,2.0
NGA.27.3_1,2023,Jan-May,20231,1.0
NGA.27.3_1,2023,Sep-Dec,20233,2.0
NGA.27.3_1,2024,Jan-May,20241,2.0
NGA.27.3_1,2024,Sep-Dec,20243,2.0
NGA.27.3_1,2025,Jan-May,20251,2.0
NGA.27.3_1,2025,Sep-Dec,20253,2.0
NGA.27.4_1,2019,Sep-Dec,20193,1.0
NGA.27.4_1,2020,Jan-May,20201,1.0
NGA.27.4_1,2020,Sep-Dec,20203,2.0
NGA.27.4_1,2021,Jan-May,20211,2.0
NGA.27.4_1,2021,Sep-Dec,20213,2.0
NGA.27.4_1,2022,Jan-May,20221,2.0
NGA.27.4_1,2022,Sep-Dec,20223,2.0
NGA.27.4_1,2023,Jan-May,20231,2.0
NGA.27.4_1,2023,Sep-Dec,20233,2.0
NGA.27.4_1,2024,Jan-May,20241,2.0
NGA.27.4_1,2024,Sep-Dec,20243,3.0
NGA.27.4_1,2025,Jan-May,20251,2.0
NGA.27.4_1,2025,Sep-Dec,20253,2.0
NGA.27.5_1,2019,Sep-Dec,20193,1.0
NGA.27.5_1,2020,Jan-May,20201,1.0
NGA.27.5_1,2020,Sep-Dec,20203,2.0
NGA.27.5_1,2021,Jan-May,20211,3.0
NGA.27.5_1,2021,Sep-Dec,20213,2.0
NGA.27.5_1,2022,Jan-May,20221,2.0
NGA.27.5_1,2022,Sep-Dec,20223,2.0
NGA.27.5_1,2023,Jan-May,20231,2.0
NGA.27.5_1,2023,Sep-Dec,20233,2.0
NGA.27.5_1,2024,Jan-May,20241,3.0
NGA.27.5_1,2024,Sep-Dec,20243,3.0
NGA.27.5_1,2025,Jan-May,20251,2.0
NGA.27.5_1,2025,Sep-Dec,20253,2.0
NGA.27.6_1,2019,Sep-Dec,20193,1.0
NGA.27.6_1,2020,Jan-May,20201,1.0
NGA.27.6_1,2020,Sep-Dec,20203,2.0
NGA.27.6_1,2021,Jan-May,20211,3.0
NGA.27.6_1,2021,Sep-Dec,20213,2.0
NGA.27.6_1,2022,Jan-May,20221,2.0
NGA.27.6_1,2022,Sep-Dec,20223,2.0
NGA.27.6_1,2023,Jan-May,20231,2.0
NGA.27.6_1,2023,Sep-Dec,20233,2.0
NGA.27.6_1,2024,Jan-May,20241,3.0
NGA.27.6_1,2024,Sep-Dec,20243,3.0
NGA.27.6_1,2025,Jan-May,20251,2.0
NGA.27.6_1,2025,Sep-Dec,20253,2.0
NGA.27.7_1,2019,Sep-Dec,20193,1.0
NGA.27.7_1,2020,Jan-May,20201,1.0
NGA.27.7_1,2020,Sep-Dec,20203,2.0
NGA.27.7_1,2021,Jan-May,20211,1.0
NGA.27.7_1,2021,Sep-Dec,20213,1.0
NGA.27.7_1,2022,Jan-May,20221,1.0
NGA.27.7_1,2022,Sep-Dec,20223,2.0
NGA.27.7_1,2023,Jan-May,20231,1.0
NGA.27.7_1,2023,Sep-Dec,20233,2.0
NGA.27.7_1,2024,Jan-May,20241,2.0
NGA.27.7_1,2024,Sep-Dec,20243,2.0
NGA.27.7_1,2025,Jan-May,20251,2.0
NGA.27.7_1,2025,Sep-Dec,20253,2.0
NGA.27.8_1,2019,Sep-Dec,20193,1.0
NGA.27.8_1,2020,Jan-May,20201,1.0
NGA.27.8_1,2020,Sep-Dec,20203,2.0
NGA.27.8_1,2021,Jan-May,20211,1.0
NGA.27.8_1,2021,Sep-Dec,20213,1.0
NGA.27.8_1,2022,Jan-May,20221,1.0
NGA.27.8_1,2022,Sep-Dec,20223,2.0
NGA.27.8_1,2023,Jan-May,20231,1.0
NGA.27.8_1,2023,Sep-Dec,20233,2.0
NGA.27.8_1,2024,Jan-May,20241,2.0
NGA.27.8_1,2024,Sep-Dec,20243,2.0
NGA.27.8_1,2025,Jan-May,20251,2.0
NGA.27.8_1,2025,Sep-Dec,20253,2.0
NGA.27.9_1,2019,Sep-Dec,20193,1.0
NGA.27.9_1,2020,Jan-May,20201,1.0
NGA.27.9_1,2020,Sep-Dec,20203,2.0
NGA.27.9_1,2021,Jan-May,20211,3.0
NGA.27.9_1,2021,Sep-Dec,20213,2.0
NGA.27.9_1,2022,Jan-May,20221,2.0
NGA.27.9_1,2022,Sep-Dec,20223,2.0
NGA.27.9_1,2023,Jan-May,20231,2.0
NGA.27.9_1,2023,Sep-Dec,20233,2.0
NGA.27.9_1,2024,Jan-May,20241,3.0
NGA.27.9_1,2024,Sep-Dec,20243,3.0
NGA.27.9_1,2025,Jan-May,20251,2.0
NGA.27.9_1,2025,Sep-Dec,20253,2.0
NGA.28.10_1,2022,Sep-Dec,20223,1.0
NGA.28.10_1,2023,Jan-May,20231,2.0
NGA.28.10_1,2023,Sep-Dec,20233,2.0
NGA.28.10_1,2024,Jan-May,20241,2.0
NGA.28.10_1,2024,Sep-Dec,20243,2.0
NGA.28.10_1,2025,Jan-May,20251,2.0
NGA.28.10_1,2025,Sep-Dec,20253,2.0
NGA.28.11_1,2022,Sep-Dec,20223,1.0
NGA.28.11_1,2023,Jan-May,20231,2.0
NGA.28.11_1,2023,Sep-Dec,20233,2.0
NGA.28.11_1,2024,Jan-May,20241,2.0
NGA.28.11_1,2024,Sep-Dec,20243,2.0
NGA.28.11_1,2025,Jan-May,20251,2.0
NGA.28.11_1,2025,Sep-Dec,20253,2.0
NGA.28.12_1,2022,Sep-Dec,20223,1.0
NGA.28.12_1,2023,Jan-May,20231,2.0
NGA.28.12_1,2023,Sep-Dec,20233,2.0
NGA.28.12_1,2024,Jan-May,20241,2.0
NGA.28.12_1,2024,Sep-Dec,20243,2.0
NGA.28.12_1,2025,Jan-May,20251,2.0
NGA.28.12_1,2025,Sep-Dec,20253,2.0
NGA.28.13_1,2022,Sep-Dec,20223,1.0
NGA.28.13_1,2023,Jan-May,20231,2.0
NGA.28.13_1,2023,Sep-Dec,20233,2.0
NGA.28.13_1,2024,Jan-May,20241,2.0
NGA.28.13_1,2024,Sep-Dec,20243,2.0
NGA.28.13_1,2025,Jan-May,20251,2.0
NGA.28.13_1,2025,Sep-Dec,20253,2.0
NGA.28.14_1,2022,Sep-Dec,20223,1.0
NGA.28.14_1,2023,Jan-May,20231,1.0
NGA.28.14_1,2023,Sep-Dec,20233,2.0
NGA.28.14_1,2024,Jan-May,20241,2.0
NGA.28.14_1,2024,Sep-Dec,20243,2.0
NGA.28.14_1,2025,Jan-May,20251,2.0
NGA.28.14_1,2025,Sep-Dec,20253,2.0
NGA.28.15_1,2022,Sep-Dec,20223,2.0
NGA.28.15_1,2023,Jan-May,20231,2.0
NGA.28.15_1,2023,Sep-Dec,20233,2.0
NGA.28.15_1,2024,Jan-May,20241,2.0
NGA.28.15_1,2024,Sep-Dec,20243,2.0
NGA.28.15_1,2025,Jan-May,20251,2.0
NGA.28.15_1,2025,Sep-Dec,20253,2.0
NGA.28.16_1,2022,Sep-Dec,20223,2.0
NGA.28.16_1,2023,Jan-May,20231,2.0
NGA.28.16_1,2023,Sep-Dec,20233,2.0
NGA.28.16_1,2024,Jan-May,20241,2.0
NGA.28.16_1,2024,Sep-Dec,20243,2.0
NGA.28.16_1,2025,Jan-May,20251,2.0
NGA.28.16_1,2025,Sep-Dec,20253,2.0
NGA.28.17_1,2022,Sep-Dec,20223,1.0
NGA.28.17_1,2023,Jan-May,20231,2.0
NGA.28.17_1,2023,Sep-Dec,20233,2.0
NGA.28.17_1,2024,Jan-May,20241,2.0
NGA.28.17_1,2024,Sep-Dec,20243,2.0
NGA.28.17_1,2025,Jan-May,20251,2.0
NGA.28.17_1,2025,Sep-Dec,20253,2.0
NGA.28.18_1,2022,Sep-Dec,20223,1.0
NGA.28.18_1,2023,Jan-May,20231,2.0
NGA.28.18_1,2023,Sep-Dec,20233,2.0
NGA.28.18_1,2024,Jan-May,20241,2.0
NGA.28.18_1,2024,Sep-Dec,20243,2.0
NGA.28.18_1,2025,Jan-May,20251,2.0
NGA.28.18_1,2025,Sep-Dec,20253,2.0
NGA.28.19_1,2022,Sep-Dec,20223,1.0
NGA.28.19_1,2023,Jan-May,20231,2.0
NGA.28.19_1,2023,Sep-Dec,20233,2.0
NGA.28.19_1,2024,Jan-May,20241,2.0
NGA.28.19_1,2024,Sep-Dec,20243,2.0
NGA.28.19_1,2025,Jan-May,20251,2.0
NGA.28.19_1,2025,Sep-Dec,20253,2.0
NGA.28.1_1,2022,Sep-Dec,20223,2.0
NGA.28.1_1,2023,Jan-May,20231,2.0
NGA.28.1_1,2023,Sep-Dec,20233,2.0
NGA.28.1_1,2024,Jan-May,20241,2.0
NGA.28.1_1,2024,Sep-Dec,20243,2.0
NGA.28.1_1,2025,Jan-May,20251,2.0
NGA.28.1_1,2025,Sep-Dec,20253,2.0
NGA.28.20_1,2022,Sep-Dec,20223,1.0
NGA.28.20_1,2023,Jan-May,20231,2.0
NGA.28.20_1,2023,Sep-Dec,20233,2.0
NGA.28.20_1,2024,Jan-May,20241,2.0
NGA.28.20_1,2024,Sep-Dec,20243,2.0
NGA.28.20_1,2025,Jan-May,20251,2.0
NGA.28.20_1,2025,Sep-Dec,20253,2.0
NGA.28.2_1,2022,Sep-Dec,20223,2.0
NGA.28.2_1,2023,Jan-May,20231,2.0
NGA.28.2_1,2023,Sep-Dec,20233,2.0
NGA.28.2_1,2024,Jan-May,20241,2.0
NGA.28.2_1,2024,Sep-Dec,20243,2.0
NGA.28.2_1,2025,Jan-May,20251,2.0
NGA.28.2_1,2025,Sep-Dec,20253,2.0
NGA.28.3_1,2022,Sep-Dec,20223,1.0
NGA.28.3_1,2023,Jan-May,20231,1.0
NGA.28.3_1,2023,Sep-Dec,20233,2.0
NGA.28.3_1,2024,Jan-May,20241,2.0
NGA.28.3_1,2024,Sep-Dec,20243,2.0
NGA.28.3_1,2025,Jan-May,20251,2.0
NGA.28.3_1,2025,Sep-Dec,20253,2.0
NGA.28.4_1,2022,Sep-Dec,20223,1.0
NGA.28.4_1,2023,Jan-May,20231,1.0
NGA.28.4_1,2023,Sep-Dec,20233,2.0
NGA.28.4_1,2024,Jan-May,20241,2.0
NGA.28.4_1,2024,Sep-Dec,20243,2.0
NGA.28.4_1,2025,Jan-May,20251,2.0
NGA.28.4_1,2025,Sep-Dec,20253,2.0
NGA.28.5_1,2022,Sep-Dec,20223,1.0
NGA.28.5_1,2023,Jan-May,20231,1.0
NGA.28.5_1,2023,Sep-Dec,20233,2.0
NGA.28.5_1,2024,Jan-May,20241,2.0
NGA.28.5_1,2024,Sep-Dec,20243,2.0
NGA.28.5_1,2025,Jan-May,20251,2.0
NGA.28.5_1,2025,Sep-Dec,20253,2.0
NGA.28.6_1,2022,Sep-Dec,20223,2.0
NGA.28.6_1,2023,Jan-May,20231,2.0
NGA.28.6_1,2023,Sep-Dec,20233,2.0
NGA.28.6_1,2024,Jan-May,20241,2.0
NGA.28.6_1,2024,Sep-Dec,20243,2.0
NGA.28.6_1,2025,Jan-May,20251,2.0
NGA.28.6_1,2025,Sep-Dec,20253,2.0
NGA.28.7_1,2022,Sep-Dec,20223,2.0
NGA.28.7_1,2023,Jan-May,20231,2.0
NGA.28.7_1,2023,Sep-Dec,20233,2.0
NGA.28.7_1,2024,Jan-May,20241,2.0
NGA.28.7_1,2024,Sep-Dec,20243,2.0
NGA.28.7_1,2025,Jan-May,20251,2.0
NGA.28.7_1,2025,Sep-Dec,20253,2.0
NGA.28.8_1,2022,Sep-Dec,20223,1.0
NGA.28.8_1,2023,Jan-May,20231,2.0
NGA.28.8_1,2023,Sep-Dec,20233,2.0
NGA.28.8_1,2024,Jan-May,20241,2.0
NGA.28.8_1,2024,Sep-Dec,20243,2.0
NGA.28.8_1,2025,Jan-May,20251,2.0
NGA.28.8_1,2025,Sep-Dec,20253,2.0
NGA.28.9_1,2022,Sep-Dec,20223,1.0
NGA.28.9_1,2023,Jan-May,20231,2.0
NGA.28.9_1,2023,Sep-Dec,20233,2.0
NGA.28.9_1,2024,Jan-May,20241,2.0
NGA.28.9_1,2024,Sep-Dec,20243,2.0
NGA.28.9_1,2025,Jan-May,20251,2.0
NGA.28.9_1,2025,Sep-Dec,20253,2.0
NGA.32.10_1,2019,Sep-Dec,20193,1.0
NGA.32.10_1,2020,Jan-May,20201,1.0
NGA.32.10_1,2020,Sep-Dec,20203,1.0
NGA.32.10_1,2021,Jan-May,20211,1.0
NGA.32.10_1,2021,Sep-Dec,20213,2.0
NGA.32.10_1,2022,Jan-May,20221,2.0
NGA.32.10_1,2022,Sep-Dec,20223,2.0
NGA.32.10_1,2023,Jan-May,20231,2.0
NGA.32.10_1,2023,Sep-Dec,20233,3.0
NGA.32.10_1,2024,Jan-May,20241,2.0
NGA.32.10_1,2024,Sep-Dec,20243,2.0
NGA.32.10_1,2025,Jan-May,20251,2.0
NGA.32.10_1,2025,Sep-Dec,20253,2.0
NGA.32.11_1,2019,Sep-Dec,20193,1.0
NGA.32.11_1,2020,Jan-May,20201,1.0
NGA.32.11_1,2020,Sep-Dec,20203,1.0
NGA.32.11_1,2021,Jan-May,20211,1.0
NGA.32.11_1,2021,Sep-Dec,20213,2.0
NGA.32.11_1,2022,Jan-May,20221,1.0
NGA.32.11_1,2022,Sep-Dec,20223,2.0
NGA.32.11_1,2023,Jan-May,20231,2.0
NGA.32.11_1,2023,Sep-Dec,20233,2.0
NGA.32.11_1,2024,Jan-May,20241,3.0
NGA.32.11_1,2024,Sep-Dec,20243,2.0
NGA.32.11_1,2025,Jan-May,20251,2.0
NGA.32.11_1,2025,Sep-Dec,20253,3.0
NGA.32.12_1,2019,Sep-Dec,20193,1.0
NGA.32.12_1,2020,Jan-May,20201,1.0
NGA.32.12_1,2020,Sep-Dec,20203,1.0
NGA.32.12_1,2021,Jan-May,20211,1.0
NGA.32.12_1,2021,Sep-Dec,20213,2.0
NGA.32.12_1,2022,Jan-May,20221,2.0
NGA.32.12_1,2022,Sep-Dec,20223,2.0
NGA.32.12_1,2023,Jan-May,20231,2.0
NGA.32.12_1,2023,Sep-Dec,20233,3.0
NGA.32.12_1,2024,Jan-May,20241,2.0
NGA.32.12_1,2024,Sep-Dec,20243,2.0
NGA.32.12_1,2025,Jan-May,20251,2.0
NGA.32.12_1,2025,Sep-Dec,20253,2.0
NGA.32.13_1,2019,Sep-Dec,20193,1.0
NGA.32.13_1,2020,Jan-May,20201,1.0
NGA.32.13_1,2020,Sep-Dec,20203,1.0
NGA.32.13_1,2021,Jan-May,20211,1.0
NGA.32.13_1,2021,Sep-Dec,20213,2.0
NGA.32.13_1,2022,Jan-May,20221,1.0
NGA.32.13_1,2022,Sep-Dec,20223,2.0
NGA.32.13_1,2023,Jan-May,20231,2.0
NGA.32.13_1,2023,Sep-Dec,20233,2.0
NGA.32.13_1,2024,Jan-May,20241,3.0
NGA.32.13_1,2024,Sep-Dec,20243,2.0
NGA.32.13_1,2025,Jan-May,20251,2.0
NGA.32.13_1,2025,Sep-Dec,20253,3.0
NGA.32.14_1,2019,Sep-Dec,20193,1.0
NGA.32.14_1,2020,Jan-May,20201,1.0
NGA.32.14_1,2020,Sep-Dec,20203,1.0
NGA.32.14_1,2021,Jan-May,20211,1.0
NGA.32.14_1,2021,Sep-Dec,20213,2.0
NGA.32.14_1,2022,Jan-May,20221,2.0
NGA.32.14_1,2022,Sep-Dec,20223,2.0
NGA.32.14_1,2023,Jan-May,20231,2.0
NGA.32.14_1,2023,Sep-Dec,20233,3.0
NGA.32.14_1,2024,Jan-May,20241,2.0
NGA.32.14_1,2024,Sep-Dec,20243,2.0
NGA.32.14_1,2025,Jan-May,20251,2.0
NGA.32.14_1,2025,Sep-Dec,20253,2.0
NGA.32.15_1,2019,Sep-Dec,20193,1.0
NGA.32.15_1,2020,Jan-May,20201,1.0
NGA.32.15_1,2020,Sep-Dec,20203,2.0
NGA.32.15_1,2021,Jan-May,20211,2.0
NGA.32.15_1,2021,Sep-Dec,20213,3.0
NGA.32.15_1,2022,Jan-May,20221,2.0
NGA.32.15_1,2022,Sep-Dec,20223,3.0
NGA.32.15_1,2023,Jan-May,20231,3.0
NGA.32.15_1,2023,Sep-Dec,20233,3.0
NGA.32.15_1,2024,Jan-May,20241,3.0
NGA.32.15_1,2024,Sep-Dec,20243,2.0
NGA.32.15_1,2025,Jan-May,20251,2.0
NGA.32.15_1,2025,Sep-Dec,20253,2.0
NGA.32.16_1,2019,Sep-Dec,20193,1.0
NGA.32.16_1,2020,Jan-May,20201,1.0
NGA.32.16_1,2020,Sep-Dec,20203,1.0
NGA.32.16_1,2021,Jan-May,20211,1.0
NGA.32.16_1,2021,Sep-Dec,20213,2.0
NGA.32.16_1,2022,Jan-May,20221,2.0
NGA.32.16_1,2022,Sep-Dec,20223,2.0
NGA.32.16_1,2023,Jan-May,20231,2.0
NGA.32.16_1,2023,Sep-Dec,20233,3.0
NGA.32.16_1,2024,Jan-May,20241,2.0
NGA.32.16_1,2024,Sep-Dec,20243,2.0
NGA.32.16_1,2025,Jan-May,20251,2.0
NGA.32.16_1,2025,Sep-Dec,20253,2.0
NGA.32.17_1,2019,Sep-Dec,20193,1.0
NGA.32.17_1,2020,Jan-May,20201,1.0
NGA.32.17_1,2020,Sep-Dec,20203,1.0
NGA.32.17_1,2021,Jan-May,20211,1.0
NGA.32.17_1,2021,Sep-Dec,20213,2.0
NGA.32.17_1,2022,Jan-May,20221,2.0
NGA.32.17_1,2022,Sep-Dec,20223,2.0
NGA.32.17_1,2023,Jan-May,20231,2.0
NGA.32.17_1,2023,Sep-Dec,20233,3.0
NGA.32.17_1,2024,Jan-May,20241,2.0
NGA.32.17_1,2024,Sep-Dec,20243,2.0
NGA.32.17_1,2025,Jan-May,20251,2.0
NGA.32.17_1,2025,Sep-Dec,20253,2.0
NGA.32.1_1,2019,Sep-Dec,20193,1.0
NGA.32.1_1,2020,Jan-May,20201,1.0
NGA.32.1_1,2020,Sep-Dec,20203,2.0
NGA.32.1_1,2021,Jan-May,20211,2.0
NGA.32.1_1,2021,Sep-Dec,20213,3.0
NGA.32.1_1,2022,Jan-May,20221,2.0
NGA.32.1_1,2022,Sep-Dec,20223,3.0
NGA.32.1_1,2023,Jan-May,20231,3.0
NGA.32.1_1,2023,Sep-Dec,20233,3.0
NGA.32.1_1,2024,Jan-May,20241,3.0
NGA.32.1_1,2024,Sep-Dec,20243,2.0
NGA.32.1_1,2025,Jan-May,20251,2.0
NGA.32.1_1,2025,Sep-Dec,20253,2.0
NGA.32.2_1,2019,Sep-Dec,20193,1.0
NGA.32.2_1,2020,Jan-May,20201,1.0
NGA.32.2_1,2020,Sep-Dec,20203,2.0
NGA.32.2_1,2021,Jan-May,20211,2.0
NGA.32.2_1,2021,Sep-Dec,20213,3.0
NGA.32.2_1,2022,Jan-May,20221,2.0
NGA.32.2_1,2022,Sep-Dec,20223,3.0
NGA.32.2_1,2023,Jan-May,20231,3.0
NGA.32.2_1,2023,Sep-Dec,20233,3.0
NGA.32.2_1,2024,Jan-May,20241,3.0
NGA.32.2_1,2024,Sep-Dec,20243,2.0
NGA.32.2_1,2025,Jan-May,20251,2.0
NGA.32.2_1,2025,Sep-Dec,20253,2.0
NGA.32.3_1,2019,Sep-Dec,20193,1.0
NGA.32.3_1,2020,Jan-May,20201,1.0
NGA.32.3_1,2020,Sep-Dec,20203,1.0
NGA.32.3_1,2021,Jan-May,20211,1.0
NGA.32.3_1,2021,Sep-Dec,20213,2.0
NGA.32.3_1,2022,Jan-May,20221,1.0
NGA.32.3_1,2022,Sep-Dec,20223,2.0
NGA.32.3_1,2023,Jan-May,20231,2.0
NGA.32.3_1,2023,Sep-Dec,20233,2.0
NGA.32.3_1,2024,Jan-May,20241,3.0
NGA.32.3_1,2024,Sep-Dec,20243,2.0
NGA.32.3_1,2025,Jan-May,20251,2.0
NGA.32.3_1,2025,Sep-Dec,20253,3.0
NGA.32.4_1,2019,Sep-Dec,20193,1.0
NGA.32.4_1,2020,Jan-May,20201,1.0
NGA.32.4_1,2020,Sep-Dec,20203,2.0
NGA.32.4_1,2021,Jan-May,20211,2.0
NGA.32.4_1,2021,Sep-Dec,20213,3.0
NGA.32.4_1,2022,Jan-May,20221,2.0
NGA.32.4_1,2022,Sep-Dec,20223,3.0
NGA.32.4_1,2023,Jan-May,20231,3.0
NGA.32.4_1,2023,Sep-Dec,20233,3.0
NGA.32.4_1,2024,Jan-May,20241,3.0
NGA.32.4_1,2024,Sep-Dec,20243,2.0
NGA.32.4_1,2025,Jan-May,20251,2.0
NGA.32.4_1,2025,Sep-Dec,20253,2.0
NGA.32.5_1,2019,Sep-Dec,20193,1.0
NGA.32.5_1,2020,Jan-May,20201,1.0
NGA.32.5_1,2020,Sep-Dec,20203,2.0
NGA.32.5_1,2021,Jan-May,20211,2.0
NGA.32.5_1,2021,Sep-Dec,20213,3.0
NGA.32.5_1,2022,Jan-May,20221,2.0
NGA.32.5_1,2022,Sep-Dec,20223,3.0
NGA.32.5_1,2023,Jan-May,20231,3.0
NGA.32.5_1,2023,Sep-Dec,20233,3.0
NGA.32.5_1,2024,Jan-May,20241,3.0
NGA.32.5_1,2024,Sep-Dec,20243,2.0
NGA.32.5_1,2025,Jan-May,20251,2.0
NGA.32.5_1,2025,Sep-Dec,20253,2.0
NGA.32.6_1,2019,Sep-Dec,20193,1.0
NGA.32.6_1,2020,Jan-May,20201,1.0
NGA.32.6_1,2020,Sep-Dec,20203,2.0
NGA.32.6_1,2021,Jan-May,20211,2.0
NGA.32.6_1,2021,Sep-Dec,20213,3.0
NGA.32.6_1,2022,Jan-May,20221,2.0
NGA.32.6_1,2022,Sep-Dec,20223,3.0
NGA.32.6_1,2023,Jan-May,20231,3.0
NGA.32.6_1,2023,Sep-Dec,20233,3.0
NGA.32.6_1,2024,Jan-May,20241,3.0
NGA.32.6_1,2024,Sep-Dec,20243,2.0
NGA.32.6_1,2025,Jan-May,20251,2.0
NGA.32.6_1,2025,Sep-Dec,20253,2.0
NGA.32.7_1,2019,Sep-Dec,20193,1.0
NGA.32.7_1,2020,Jan-May,20201,1.0
NGA.32.7_1,2020,Sep-Dec,20203,1.0
NGA.32.7_1,2021,Jan-May,20211,1.0
NGA.32.7_1,2021,Sep-Dec,20213,2.0
NGA.32.7_1,2022,Jan-May,20221,1.0
NGA.32.7_1,2022,Sep-Dec,20223,2.0
NGA.32.7_1,2023,Jan-May,20231,2.0
NGA.32.7_1,2023,Sep-Dec,20233,2.0
NGA.32.7_1,2024,Jan-May,20241,3.0
NGA.32.7_1,2024,Sep-Dec,20243,2.0
NGA.32.7_1,2025,Jan-May,20251,2.0
NGA.32.7_1,2025,Sep-Dec,20253,3.0
NGA.32.8_1,2019,Sep-Dec,20193,1.0
NGA.32.8_1,2020,Jan-May,20201,1.0
NGA.32.8_1,2020,Sep-Dec,20203,1.0
NGA.32.8_1,2021,Jan-May,20211,1.0
NGA.32.8_1,2021,Sep-Dec,20213,2.0
NGA.32.8_1,2022,Jan-May,20221,1.0
NGA.32.8_1,2022,Sep-Dec,20223,2.0
NGA.32.8_1,2023,Jan-May,20231,2.0
NGA.32.8_1,2023,Sep-Dec,20233,2.0
NGA.32.8_1,2024,Jan-May,20241,3.0
NGA.32.8_1,2024,Sep-Dec,20243,2.0
NGA.32.8_1,2025,Jan-May,20251,2.0
NGA.32.8_1,2025,Sep-Dec,20253,3.0
NGA.32.9_1,2019,Sep-Dec,20193,1.0
NGA.32.9_1,2020,Jan-May,20201,1.0
NGA.32.9_1,2020,Sep-Dec,20203,1.0
NGA.32.9_1,2021,Jan-May,20211,1.0
NGA.32.9_1,2021,Sep-Dec,20213,2.0
NGA.32.9_1,2022,Jan-May,20221,2.0
NGA.32.9_1,2022,Sep-Dec,20223,2.0
NGA.32.9_1,2023,Jan-May,20231,2.0
NGA.32.9_1,2023,Sep-Dec,20233,3.0
NGA.32.9_1,2024,Jan-May,20241,2.0
NGA.32.9_1,2024,Sep-Dec,20243,2.0
NGA.32.9_1,2025,Jan-May,20251,2.0
NGA.32.9_1,2025,Sep-Dec,20253,2.0
NGA.33.10_1,2022,Sep-Dec,20223,2.0
NGA.33.10_1,2023,Jan-May,20231,2.0
NGA.33.10_1,2023,Sep-Dec,20233,2.0
NGA.33.10_1,2024,Jan-May,20241,2.0
NGA.33.10_1,2024,Sep-Dec,20243,2.0
NGA.33.10_1,2025,Jan-May,20251,2.0
NGA.33.10_1,2025,Sep-Dec,20253,2.0
NGA.33.11_1,2022,Sep-Dec,20223,2.0
NGA.33.11_1,2023,Jan-May,20231,2.0
NGA.33.11_1,2023,Sep-Dec,20233,2.0
NGA.33.11_1,2024,Jan-May,20241,2.0
NGA.33.11_1,2024,Sep-Dec,20243,2.0
NGA.33.11_1,2025,Jan-May,20251,2.0
NGA.33.11_1,2025,Sep-Dec,20253,2.0
NGA.33.12_1,2022,Sep-Dec,20223,2.0
NGA.33.12_1,2023,Jan-May,20231,2.0
NGA.33.12_1,2023,Sep-Dec,20233,2.0
NGA.33.12_1,2024,Jan-May,20241,2.0
NGA.33.12_1,2024,Sep-Dec,20243,2.0
NGA.33.12_1,2025,Jan-May,20251,2.0
NGA.33.12_1,2025,Sep-Dec,20253,2.0
NGA.33.13_1,2022,Sep-Dec,20223,2.0
NGA.33.13_1,2023,Jan-May,20231,2.0
NGA.33.13_1,2023,Sep-Dec,20233,2.0
NGA.33.13_1,2024,Jan-May,20241,2.0
NGA.33.13_1,2024,Sep-Dec,20243,2.0
NGA.33.13_1,2025,Jan-May,20251,2.0
NGA.33.13_1,2025,Sep-Dec,20253,2.0
