GID_2,exercise_year,exercise_label,phase_class,population,ndvi_mean_6m,rainfall_sum_6m,lst_mean_6m,nightlight_mean_6m,ndvi_mean_3m,rainfall_sum_3m,conflict_events_6m,conflict_fatalities_6m
NGA.27.23_1,2020,Sep-Dec,2.0,343527.0,0.42696913211227,1069.90178151242,32.81931923354235,0.5596027678837227,0.47386735934452645,826.6448757157882,0,0
NGA.27.24_1,2020,Sep-Dec,2.0,132862.0,0.3792826231007838,1106.364218954212,31.888882658185935,1.3870290163161973,0.4220631533489357,849.8374304050748,0,0
NGA.27.2_1,2020,Sep-Dec,2.0,91509.0,0.36819068125214405,855.6771344085494,35.14402230671528,0.26426666720740294,0.4656842683309344,703.0727348771796,0,0
NGA.27.4_1,2020,Sep-Dec,2.0,276059.0,0.4592061978225192,843.1082873174934,34.02441268971064,0.2646688382108882,0.5507166036621481,681.8498485670958,0,0
NGA.27.11_1,2020,Sep-Dec,2.0,248509.0,0.38406726996488944,875.8389967318913,35.70273148367322,0.2910662051224543,0.4677112884935963,706.7610135063358,0,0
NGA.27.14_1,2020,Sep-Dec,2.0,289854.0,0.37736864018451594,842.97209385848,35.17682666201353,0.25317126858697386,0.4660033185229285,672.0820535744658,0,0
NGA.27.15_1,2020,Sep-Dec,2.0,318812.0,0.41177776815356815,865.5036928828932,34.67393449669072,0.24972538277184966,0.5024639057617823,698.9212230809153,0,0
NGA.27.16_1,2020,Sep-Dec,2.0,343722.0,0.42713759696949366,835.1120972300009,34.00808172291051,0.2552508788978068,0.4902998859182233,632.2068034243972,0,0
NGA.27.21_1,2020,Sep-Dec,2.0,281570.0,0.3529649657280391,878.4060007045988,35.67389158034496,0.2626219539422881,0.4460141875899469,732.9350118793734,0,0
NGA.27.25_1,2020,Sep-Dec,2.0,130582.0,0.40931975417542804,907.8850771287946,34.731452400503976,0.24809374291108133,0.4826871411272838,696.7066299488466,0,0
NGA.32.1_1,2020,Sep-Dec,2.0,266478.0,0.4422894430284133,904.9314592591293,30.905038204445646,0.27349871137752807,0.5485207261006956,669.0678843827773,1,2
NGA.32.2_1,2020,Sep-Dec,2.0,281336.0,0.4772200870507411,961.8109075847779,30.659493048838026,0.3057737767303133,0.5651437914082725,722.5318341648652,8,28
NGA.32.4_1,2020,Sep-Dec,2.0,130863.0,0.5392169972229331,937.243955638398,30.16954669464192,0.29249936995104964,0.6380383750091303,721.962178468569,0,0
NGA.32.5_1,2020,Sep-Dec,2.0,647960.0,0.4181046239289315,987.5208531877109,31.065780353838264,1.3407975371912952,0.5056165799630274,732.3208923617985,2,2
NGA.32.6_1,2020,Sep-Dec,2.0,461486.0,0.4043763440101269,991.9787499129854,30.3235942377531,0.5404384373715209,0.4970147398301871,709.4531568202066,0,0
NGA.32.15_1,2020,Sep-Dec,2.0,195296.0,0.4415859579581874,958.0413327165497,30.023316702176874,0.24934096293570826,0.4778597713982431,690.6784404579478,0,0
NGA.32.3_1,2020,Sep-Dec,1.0,266095.0,0.47862050485340607,924.3104029279772,29.557750906819447,0.24179770659254238,0.5412621964572779,688.0224113663241,0,0
NGA.32.7_1,2020,Sep-Dec,1.0,248413.0,0.4369471351163982,775.0266744223748,36.17831141927027,0.2443490820508858,0.5572135325614075,624.1906138913852,0,0
NGA.32.8_1,2020,Sep-Dec,1.0,184167.0,0.4495423641481777,770.1091030706748,34.821647652820694,0.26359498783254515,0.5675529041650194,621.3045916941844,0,0
NGA.32.11_1,2020,Sep-Dec,1.0,445374.0,0.44791283998500786,836.3380056832787,31.639407407063544,0.2523565107147572,0.5714679589742916,637.9152669685634,0,0
NGA.32.13_1,2020,Sep-Dec,1.0,281751.0,0.4604615075616956,781.412107008702,32.50742745156908,0.25616486926975196,0.5416449736817721,614.0855889192255,0,0
NGA.32.12_1,2020,Sep-Dec,1.0,142848.0,0.3943115507569141,765.2950410366869,35.96428133203974,0.25272172828762085,0.4898431236123812,564.2611071604722,0,0
NGA.32.9_1,2020,Sep-Dec,1.0,210914.0,0.38956052335660973,741.7669040241751,36.21596837648053,0.2620458665068765,0.4903852053134281,550.7924491963371,0,0
NGA.32.10_1,2020,Sep-Dec,1.0,155867.0,0.3761664431313963,785.8914215682489,34.690495871032844,0.21547944464876032,0.4586458769162021,574.2287815475895,0,0
NGA.32.14_1,2020,Sep-Dec,1.0,292366.0,0.43214993248165484,818.0343649344783,34.141750010529556,0.2530534144387548,0.5123184788644576,587.4330265395969,0,0
NGA.32.16_1,2020,Sep-Dec,1.0,303989.0,0.3713394782322124,786.1195078416924,35.53392787614005,0.2465785700645968,0.4638277791101029,563.5076118709891,0,0
NGA.32.17_1,2020,Sep-Dec,1.0,236915.0,0.40558374569976113,745.7445336544467,36.6050932158725,0.23632939853306303,0.5074711169312166,561.838001797704,0,0
NGA.34.1_1,2020,Sep-Dec,2.0,197439.0,0.2718563061615916,646.1450138457469,36.16199525665394,0.2580462837672145,0.36063636311131037,614.1470171279927,0,0
NGA.34.6_1,2020,Sep-Dec,2.0,211892.0,0.25721669223333776,611.1261912041753,36.55590526291167,0.26563511257057293,0.3313865353985566,579.9895469409803,0,0
NGA.34.11_1,2020,Sep-Dec,2.0,154233.0,0.27831528821272816,642.6182684555879,36.502034282781345,0.30575536074620335,0.36419145024700056,611.69251772157,0,0
NGA.34.15_1,2020,Sep-Dec,2.0,166260.0,0.27649291994697384,683.2512070793723,36.32865196948071,0.2561622382548563,0.3555092527038471,650.5649911730502,0,0
NGA.34.16_1,2020,Sep-Dec,2.0,353644.0,0.2689766879869193,693.7774152751689,37.080331193300076,2.697429391994381,0.3330325478503415,661.2416109012867,0,0
NGA.34.17_1,2020,Sep-Dec,2.0,309414.0,0.3060904030226701,708.3982022170968,37.2381366498741,1.8553159671531425,0.4299647397145257,676.763459977822,0,0
NGA.34.19_1,2020,Sep-Dec,2.0,152281.0,0.2136491061108481,600.7702423775634,36.26453778431868,0.2680979159509444,0.27220692146406295,571.1842338919105,0,0
NGA.34.21_1,2020,Sep-Dec,2.0,228049.0,0.2744382309293558,687.8393256187532,36.65966877987166,0.8741476524257658,0.3588838959498277,655.6625485411266,0,0
NGA.34.4_1,2020,Sep-Dec,3.0,414577.0,0.24032833298774492,562.738316774127,37.96300263803072,0.26214192126345687,0.31167905340670443,536.4006659720109,0,0
NGA.34.5_1,2020,Sep-Dec,3.0,307002.0,0.21177768489651963,574.3214477729077,36.10633996879482,0.27336746643485027,0.26472131424702594,549.5344029516036,0,0
NGA.34.7_1,2020,Sep-Dec,3.0,370657.0,0.25874688663151846,590.7847621464667,37.766196288259266,0.2541844449133258,0.33732917560130593,565.0812656070433,0,0
NGA.34.8_1,2020,Sep-Dec,3.0,170293.0,0.22980830240173603,549.8044874768949,37.58398571744022,0.25844541050524233,0.2901821313919609,526.534384915467,0,0
NGA.34.9_1,2020,Sep-Dec,3.0,265661.0,0.2985584929672682,647.5054964689848,37.09171823272304,0.2861123012303706,0.39849635671928607,617.178093953033,0,0
NGA.34.12_1,2020,Sep-Dec,3.0,241427.0,0.29787020062896447,659.3071544018017,36.382239734688454,0.27474649793732414,0.3987367559175446,619.9421359897375,0,0
NGA.34.13_1,2020,Sep-Dec,3.0,291242.0,0.23888530824792775,545.947676117456,36.49139342936211,0.272044907343758,0.29658619615248244,527.5720950866956,0,0
NGA.34.22_1,2020,Sep-Dec,3.0,258496.0,0.24377294309838582,594.0595922805886,36.22997383456329,0.2552153007928905,0.3139566916674581,565.2952121988303,0,0
NGA.34.2_1,2020,Sep-Dec,2.0,263800.0,0.28582456143368956,748.5831524684604,36.23416265337301,0.31915947550702406,0.3892306578953401,697.023339349497,0,0
NGA.34.3_1,2020,Sep-Dec,2.0,283889.0,0.28739805755655234,703.8997244756724,36.00407152780079,0.2824064897390358,0.3823095847299638,657.9372559575502,0,0
NGA.34.10_1,2020,Sep-Dec,2.0,253975.0,0.37172874001215467,858.7696091423167,35.0089232296749,0.2659168280694536,0.4707966702167692,780.9398565981617,0,0
NGA.34.14_1,2020,Sep-Dec,2.0,269361.0,0.2868419194289628,749.1669694047363,35.45437574978504,0.2608131212946574,0.35936331316091025,691.7483202939634,0,0
NGA.34.18_1,2020,Sep-Dec,2.0,343837.0,0.27608282736929884,738.6111831492985,35.475629086035006,0.2655974893685313,0.3343234154333756,684.7837685013785,0,0
NGA.34.20_1,2020,Sep-Dec,2.0,115813.0,0.3077122700598266,755.4672813585463,35.46301176082063,0.2751005861450792,0.39866741866080324,692.7816840493218,0,0
NGA.34.23_1,2020,Sep-Dec,2.0,170163.0,0.26666906373820026,715.9298548308496,36.16859557924045,0.2708495301534312,0.3420149781085469,674.9634724736158,0,0
NGA.35.1_1,2020,Sep-Dec,1.0,136034.0,0.36384586079075204,829.8806013653559,34.47893683200796,0.2911946303171339,0.4084283775955985,634.2328264727415,0,0
NGA.35.7_1,2020,Sep-Dec,1.0,212599.0,0.3256157507370134,805.7976030374678,33.82683527288636,1.140552615953867,0.3684928674053744,616.9881110768032,0,0
NGA.35.8_1,2020,Sep-Dec,1.0,293820.0,0.3908991392035173,706.149905492722,35.23128003812115,0.21795450912099903,0.45695318353348924,557.9340291415579,0,0
NGA.35.10_1,2020,Sep-Dec,1.0,144225.0,0.38258525708441954,666.4106067438388,35.92464762403034,0.23099156994096234,0.47041425648031493,530.9095528910864,1,25
NGA.35.15_1,2020,Sep-Dec,1.0,136156.0,0.41627199064767234,858.4804856249189,32.599836230453576,0.2747128168294676,0.4922780114252651,647.8415477040686,0,0
NGA.35.16_1,2020,Sep-Dec,1.0,193459.0,0.40090860777016185,846.4273566091106,34.66346201654681,0.2831570002263752,0.5064775153158929,640.1539198152084,0,0
NGA.35.2_1,2020,Sep-Dec,1.0,319728.0,0.4954498209708227,1038.6570156876842,31.510314002245934,0.20497580868072765,0.515879934294773,740.9603042317001,3,17
NGA.35.4_1,2020,Sep-Dec,1.0,132067.0,0.6494750831401818,1273.7928695090973,28.101597727580792,0.1809872890727459,0.6722651007354958,837.7371061185978,0,0
NGA.35.5_1,2020,Sep-Dec,1.0,402311.0,0.38943641228792353,846.94869213289,34.516195612729284,0.23204627577093143,0.44643193611153215,629.2982325812001,1,3
NGA.35.9_1,2020,Sep-Dec,1.0,138304.0,0.6366448185694481,1505.4693725643986,27.840087022501255,0.16486133594769503,0.6149603461196419,1032.1067250144558,0,0
NGA.35.11_1,2020,Sep-Dec,1.0,339944.0,0.6037029657684887,1412.9471030954041,26.654567843458086,0.15354813208555115,0.6166218908785234,904.0994838205305,0,0
NGA.35.3_1,2020,Sep-Dec,1.0,201670.0,0.5257699775005387,1106.1568671169525,31.219962730890074,0.17831481753332099,0.531358843710593,790.5302772466733,7,9
NGA.35.6_1,2020,Sep-Dec,1.0,127737.0,0.4353582259236395,790.3201200888507,32.89693454231422,0.21228075738089655,0.4910840874107996,569.9326983341272,0,0
NGA.35.12_1,2020,Sep-Dec,1.0,234147.0,0.48786190831574255,1185.2765026430325,32.37842764788467,0.18537367439819055,0.5222402686701392,841.7562831636515,0,0
NGA.35.13_1,2020,Sep-Dec,1.0,133708.0,0.5907485518472971,1479.2410482708067,29.97128177727137,0.20938254281746313,0.603721149756365,1032.695483484119,0,0
NGA.35.14_1,2020,Sep-Dec,1.0,361033.0,0.45062169950832653,845.2617636061617,33.03506885796267,0.2078065225925095,0.48750179643811037,604.1979350536498,0,0
NGA.36.1_1,2020,Sep-Dec,3.0,388836.0,0.29642707600029294,332.46881367984986,37.91701541596604,0.27949905132317765,0.36377686833793765,323.3258589732013,0,0
NGA.36.2_1,2020,Sep-Dec,3.0,175273.0,0.24805194847509607,350.738398056152,38.751408987727885,0.2573240285662192,0.3081732664190197,342.7718685313612,2,14
NGA.36.3_1,2020,Sep-Dec,3.0,141367.0,0.2920846085220534,592.701517622675,37.61342192092642,0.3262898988141274,0.38437913959126857,560.385016006653,0,0
NGA.36.4_1,2020,Sep-Dec,3.0,302141.0,0.3286643042662314,633.7078684173995,37.0649448633975,0.25280259694771584,0.4416708697781992,582.9220388844551,0,0
NGA.36.5_1,2020,Sep-Dec,2.0,483075.0,0.3011242170494242,574.4257449451402,37.147082473530325,0.2563706290187639,0.3973926598127817,544.4652756986155,0,0
NGA.36.6_1,2020,Sep-Dec,3.0,252644.0,0.2797491295397362,412.62748788217255,39.65712448130349,0.23267478165417246,0.3670294740934426,405.79276734071755,2,1
NGA.36.7_1,2020,Sep-Dec,3.0,208945.0,0.35405811851199664,642.7419194806791,36.93473654046199,0.24371525536410546,0.48455222595205055,594.1131974567047,4,115
NGA.36.8_1,2020,Sep-Dec,3.0,166256.0,0.33729364593584826,659.8171776510949,36.7016891902981,0.2566697903043424,0.46937701298658446,594.0741361579064,0,0
NGA.36.9_1,2020,Sep-Dec,3.0,367949.0,0.2648173521871637,391.75605871547214,37.98040539952619,0.28854293562844896,0.31779375930689724,377.5692913776949,0,0
NGA.36.10_1,2020,Sep-Dec,3.0,171849.0,0.2638848841057792,335.7887576469698,39.312815653928986,0.26362656612566165,0.3307025695310621,324.9906121197456,0,0
NGA.36.11_1,2020,Sep-Dec,3.0,109220.0,0.2500381737454342,450.8780180010183,39.685989470933606,0.2576529229616798,0.31331552539493174,436.9268434749108,0,0
NGA.36.12_1,2020,Sep-Dec,3.0,243759.0,0.3038977411833656,581.4964947910735,37.496076633437234,0.3289733771009192,0.40835172352898247,547.6634054997801,0,0
NGA.36.13_1,2020,Sep-Dec,3.0,303563.0,0.26303181024130373,411.6869079511486,38.337281104727346,0.2930554795966432,0.31037873635245067,394.8814142601686,0,0
NGA.36.14_1,2020,Sep-Dec,3.0,638774.0,0.2985477608627472,616.1640061456576,36.97847034237285,0.3758860218692713,0.39969524799487127,580.1913563387009,0,0
NGA.36.15_1,2020,Sep-Dec,3.0,124004.0,0.29566907751986676,496.019358122735,37.9175816324348,0.244191146849262,0.38610404524302844,477.49007809629745,0,0
NGA.36.16_1,2020,Sep-Dec,3.0,202092.0,0.2632045385288508,327.390439354266,39.17136655838146,0.29006705821576134,0.3396752326906977,320.15878656939964,1,4
NGA.36.17_1,2020,Sep-Dec,3.0,178425.0,0.24808902497702878,350.44177100422263,39.44341320385672,0.26269814078094733,0.31844341540777166,340.7595497922853,0,0
NGA.8.1_1,2020,Sep-Dec,4.0,42354.0,0.28934338741246046,331.6872347123056,39.15893558943329,0.24433537549100745,0.40899613130263696,326.5942018985122,7,8
NGA.8.2_1,2020,Sep-Dec,3.0,334960.0,0.35441065571905633,748.3971331513588,36.271702457242036,0.2309000739432732,0.4752035430973936,648.489161350657,3,5
NGA.8.3_1,2020,Sep-Dec,3.0,278723.0,0.4127835865531319,558.8763620539765,38.47231505108725,0.2419958557073781,0.5940428756709658,522.5729727169751,13,81
NGA.8.4_1,2020,Sep-Dec,2.0,172354.0,0.34115127290574326,709.1722452867846,36.77167444926608,0.2558627507230899,0.4526294772122155,585.5768266369098,0,0
NGA.8.5_1,2020,Sep-Dec,2.0,335144.0,0.36277182828348403,777.376435212445,35.95523013865256,0.26002718879987236,0.5022279634811907,692.3871549674751,1,0
NGA.8.6_1,2020,Sep-Dec,2.0,135291.0,0.37622223244605685,729.2125996413009,35.92059903515929,0.2437471718616054,0.5194688614188178,643.8602690753152,2,4
NGA.8.7_1,2020,Sep-Dec,3.0,170496.0,0.45602757166328683,723.4316128927223,35.93546508201427,0.2473494059651695,0.6401539380590789,663.597958955854,7,281
NGA.8.8_1,2020,Sep-Dec,3.0,143102.0,0.3805121000253029,476.6327072234784,38.36232441509308,0.2663238474344525,0.552346769019134,447.66365459292587,8,4
NGA.8.9_1,2020,Sep-Dec,4.0,328842.0,0.3236352812065058,469.690948355091,39.66731381620565,0.24450133421907974,0.45746808329015654,463.3222066519555,6,131
NGA.8.10_1,2020,Sep-Dec,4.0,82892.0,0.3172663096005376,399.6312604072731,40.05159494345422,0.265924139032491,0.4550863471725648,392.2617815194096,0,0
NGA.8.11_1,2020,Sep-Dec,3.0,339852.0,0.4388190235173665,679.4946355397474,36.81839476300791,0.21736925653486727,0.6181799986822928,625.9725314676185,18,52
NGA.8.12_1,2020,Sep-Dec,2.0,259372.0,0.3801326064887757,775.8491572934811,35.90135625442696,0.26711550129829575,0.5079193250984774,650.6873087392249,0,0
NGA.8.13_1,2020,Sep-Dec,3.0,749329.0,0.3383292216181455,502.5062273073297,38.849735941209666,0.4055103128605247,0.45625827560505067,478.21830641904717,5,10
NGA.8.14_1,2020,Sep-Dec,4.0,191958.0,0.35516638088317487,602.0865422380688,37.69621070523729,0.2308635424682581,0.48509825244269805,567.5046038062354,6,15
NGA.8.15_1,2020,Sep-Dec,3.0,120144.0,0.351109499779602,447.5649714159214,37.97817667571827,0.27502011434825796,0.4942101947611801,423.99865635170886,0,0
NGA.8.16_1,2020,Sep-Dec,3.0,258259.0,0.4159326763019994,574.9703406192472,37.451738915785455,0.3195064620755654,0.5835303837882223,541.0947043832997,15,120
NGA.8.17_1,2020,Sep-Dec,4.0,110587.0,0.29417251781211623,351.02723688390944,40.47790038997888,0.2703374139744049,0.4077709322277978,344.7675422063886,27,77
NGA.8.18_1,2020,Sep-Dec,2.0,139318.0,0.33274974508439353,793.0225730940349,36.273332739626,0.25586166572472185,0.43575754892059876,664.8297921035337,0,0
NGA.8.20_1,2020,Sep-Dec,3.0,138138.0,0.3761281985021414,482.3810437947186,39.09285631894962,0.25808789258896153,0.5329137426232751,462.1782865160596,4,3
NGA.8.21_1,2020,Sep-Dec,4.0,396368.0,0.31194753882744675,504.26138580212154,39.382182102921405,0.24565756982631345,0.4240129556549423,486.9880670011617,8,56
NGA.8.23_1,2020,Sep-Dec,4.0,24282.0,0.34482318546371743,441.1954392736204,39.645794024967635,0.2559943820810993,0.48671752221017806,426.35796468596544,5,13
NGA.8.22_1,2020,Sep-Dec,3.0,928570.0,0.28859422109456784,500.94595599302545,38.67902158308274,2.579242663602576,0.35624401099220654,473.89379853223886,1,7
NGA.8.24_1,2020,Sep-Dec,4.0,298601.0,0.2985099157051692,388.61198058546034,39.487066395859166,0.2587562093652626,0.4148006505900618,383.94187980630255,6,72
NGA.8.25_1,2020,Sep-Dec,3.0,229405.0,0.34036671149857534,423.6433956292323,40.468373668039035,0.25249919296380235,0.4739130903288346,413.3383803938268,4,44
NGA.8.26_1,2020,Sep-Dec,3.0,134182.0,0.3390306463162401,437.9085416243293,37.98177182293384,0.23503200709288877,0.4753495080236789,413.6611889640482,14,32
NGA.8.27_1,2020,Sep-Dec,3.0,209844.0,0.3337149123771725,437.3876312837673,39.950986302799265,0.24373562337472943,0.47691439034175853,427.3609479125708,4,12
NGA.8.28_1,2020,Sep-Dec,2.0,236332.0,0.34428752801007834,719.1919479304069,36.71393867091126,0.2416995212917763,0.44332251259783434,590.7454695636875,0,0
NGA.16.8_1,2020,Sep-Dec,2.0,294126.0,0.3261529806447182,685.2823835290417,35.89304197158493,0.25389139903619296,0.4238438316544737,606.0448822565169,0,0
NGA.16.9_1,2020,Sep-Dec,2.0,208112.0,0.32645948287102555,635.8062229030082,37.159356024871144,0.2568989010289952,0.42007256506294527,584.6301174468915,0,0
NGA.16.10_1,2020,Sep-Dec,2.0,228195.0,0.3460919431179412,748.9487135390865,35.35752414139366,0.25433180879423006,0.43172434515557057,619.5669704685533,0,0
NGA.16.11_1,2020,Sep-Dec,1.0,384413.0,0.3039306646253451,651.7471794216109,35.693271808991874,0.25055522328965124,0.39980444977900326,540.7457824511498,0,0
NGA.20.31_1,2020,Sep-Dec,2.0,947710.0,0.18075372262286324,870.1196443250667,37.90574975516385,9.35779615989926,0.2261915264423077,799.7730494672562,0,0
NGA.16.1_1,2020,Jan-May,1.0,508820.0,0.43904179491111656,783.2155615623753,34.01652628469859,0.32340618336852006,0.42004565553989104,154.4510630133894,0,0
NGA.16.2_1,2020,Jan-May,1.0,320107.0,0.5181993132176473,836.255121624326,33.805051107385026,0.12151752874280912,0.5005248390025389,238.5373392230013,0,0
NGA.7.22_1,2020,Jan-May,1.0,283484.0,0.4968319433463649,1114.523912654183,30.732026521038108,0.12747139687524603,0.5552629560988035,406.8594774482039,0,0
NGA.7.10_1,2020,Jan-May,1.0,334524.0,0.49246206746279536,1059.8278396336107,30.181219607182268,0.11354516426077542,0.5766965054602707,407.0096144583749,0,0
NGA.7.23_1,2020,Jan-May,1.0,346451.0,0.508553581900607,1154.3906998299026,31.140097166009912,0.09742825808534188,0.5443549431385367,446.1479770314131,0,0
NGA.7.9_1,2020,Jan-May,1.0,333016.0,0.5068989190262126,1134.8759314248955,31.048769384961393,0.09994577463711019,0.5412700328930997,386.7343874872613,3,16
NGA.7.11_1,2020,Jan-May,1.0,367239.0,0.6052321127568953,1471.0961741805406,29.838069802610338,0.1305661737751023,0.6236853910619452,484.869682028941,0,0
NGA.7.21_1,2020,Jan-May,1.0,320480.0,0.49900652557725395,925.3957933948512,31.06678365793128,0.09240515451090549,0.5563637325919787,296.57327152898097,2,7
NGA.7.12_1,2020,Jan-May,1.0,250452.0,0.5115471304412554,896.5802441575818,30.657463907861615,0.10170080438890101,0.5611288509200733,302.0537590916597,0,0
NGA.7.13_1,2020,Jan-May,1.0,443651.0,0.4898223967733744,891.9357810913169,30.16473362507749,0.45951970437150735,0.5393626131962238,249.0196681756374,0,0
NGA.7.5_1,2020,Jan-May,1.0,533670.0,0.4859730452614877,1002.2589020722356,30.513688860392154,0.21192048975834574,0.5776477666645209,375.84996240683165,0,0
NGA.7.7_1,2020,Jan-May,1.0,249108.0,0.533530282274251,971.1226587186275,29.677213217522535,0.12800428268453332,0.603352439173796,329.4021764304163,0,0
NGA.7.8_1,2020,Jan-May,1.0,180654.0,0.523977932547511,904.14012951989,29.19901279860108,0.13324390688980045,0.5680440183839671,269.85713447203017,0,0
NGA.7.6_1,2020,Jan-May,1.0,286776.0,0.5196696271067132,880.7989255233418,29.185766254039603,0.10490639432018961,0.5765316947030558,250.3625025830055,0,0
